,Crops,WQ
3424,857.63722,5.24
3425,857.63722,5.24
3426,857.63722,4.93
3427,724.22654,0.996
3428,724.22654,0.996
3429,885.07165,0.991
3430,885.07165,0.991
3431,885.07165,0.972
3432,885.07165,1.58
3433,885.07165,0.996
3434,885.07165,1.6
3435,844.6457199999999,8.18
3436,844.6457199999999,8.08
3437,844.6457199999999,8.46
3438,657.1123299999999,1.95
3439,657.1123299999999,1.98
3440,656.1610000000001,4.08
3441,592.75702,1.37
3442,592.75702,1.63
3443,592.75702,1.48
3444,59.22189,1.2
3445,59.22189,2.0
3446,59.22189,1.27
3447,4.7417300000000004,1.4
3448,4.7417300000000004,1.51
3449,864.6156900000001,0.993
3450,864.6156900000001,4.5
3451,864.6156900000001,8.54
3452,956.0413199999999,0.996
3453,956.0413199999999,0.996
3454,537.63372,3.38
3455,705.52396,9.38
3456,705.52396,11.5
3457,709.12464,8.75
3458,709.12464,8.44
3459,709.12464,2.73
3460,709.12464,2.07
3461,709.12464,2.1
3462,479.70730999999995,10.0
3463,479.70730999999995,10.4
3464,479.70730999999995,10.3
3465,112.72613999999999,0.996
3466,112.72613999999999,0.995
3467,9.212860000000001,0.996
3468,9.212860000000001,0.996
3469,9.212860000000001,0.996
3470,910.8375599999999,7.71
3471,910.8375599999999,5.79
3472,9.83855,0.978
3473,9.83855,0.996
3474,107.12295,1.63
3475,107.12295,1.09
3476,107.12295,1.36
3477,18.06775,1.36
3478,18.06775,1.63
3479,18.06775,3.5
3480,205.97939,0.99
3481,205.97939,1.33
3482,139.16405,1.2
3483,139.16405,0.996
3484,41.6753,1.26
3485,41.6753,2.31
3486,41.6753,1.36
3487,114.57014,3.69
3488,114.57014,1.37
3489,114.57014,1.77
3490,114.57014,1.37
3491,11.222430000000001,1.09
3492,11.222430000000001,0.996
3493,11.222430000000001,0.996
3494,97.67945999999999,1.1
3495,97.67945999999999,0.991
3496,97.67945999999999,1.69
3497,97.67945999999999,1.09
3498,97.67945999999999,0.996
3499,154.43492,1.71
3500,154.43492,3.02
3501,201.70494,0.996
3502,201.70494,0.996
3503,201.70494,0.996
3504,50.49405,0.996
3505,50.49405,0.996
3506,50.49405,0.996
3507,92.89695999999999,0.996
3508,92.89695999999999,0.996
3509,92.89695999999999,0.996
3510,31.630359999999996,2.42
3511,31.630359999999996,1.57
3512,31.630359999999996,3.99
3513,92.89695999999999,0.996
3514,92.89695999999999,0.996
3515,92.89695999999999,0.996
3516,5.9013,3.5
3517,5.9013,4.45
3518,8.26309,0.996
3519,8.26309,0.992
3520,51.3223,0.996
3521,51.3223,0.996
3522,51.3223,0.996
3523,36.54208,0.996
3524,36.54208,0.996
3525,36.54208,0.996
3526,50.605059999999995,0.996
3527,50.605059999999995,0.995
3528,13.561860000000001,0.996
3529,13.561860000000001,0.996
3530,13.561860000000001,0.996
3531,13.561860000000001,0.996
3532,214.63918999999999,0.996
3533,214.63918999999999,0.996
3534,214.63918999999999,0.996
3535,126.9541,1.75
3536,126.9541,1.77
3537,126.9541,1.41
3538,35.712990000000005,1.44
3539,35.712990000000005,1.47
3540,35.712990000000005,2.08
3541,35.712990000000005,0.996
3542,35.712990000000005,0.994
3543,63.09946,1.35
3544,63.09946,0.996
3545,963.5336699999999,3.55
3546,963.5336699999999,8.87
3547,799.20678,0.996
3548,13.944020000000002,0.996
3549,13.944020000000002,0.994
3550,13.944020000000002,0.996
3551,6.06029,0.996
3552,6.06029,0.996
3553,8.47863,0.996
3554,8.47863,0.996
3555,8.47863,0.992
3556,400.64746,1.29
3557,37.35884,0.996
3558,37.35884,0.996
3559,49.64031,1.16
3560,49.64031,0.993
3561,49.64031,1.1
3562,47.27688,0.996
3563,47.27688,0.996
3564,47.27688,0.996
3565,58.452940000000005,0.954
3566,58.452940000000005,0.932
3567,58.452940000000005,0.993
3568,147.80898,0.996
3569,147.80898,0.996
3570,147.80898,0.996
3571,373.7553,0.996
3572,373.7553,0.996
3573,175.49021000000002,5.56
3574,175.49021000000002,5.52
3575,238.44671,0.996
3576,238.44671,0.996
3577,238.44671,0.996
3578,52.25219,0.996
3579,52.25219,0.996
3580,52.25219,0.996
3581,12.89602,0.996
3582,12.89602,0.996
3583,389.86759,0.989
3584,545.95334,0.996
3585,545.95334,0.996
3586,146.75156,0.996
3587,146.75156,0.996
3588,108.47755,0.996
3589,108.47755,0.996
3590,79.0069,0.996
3591,79.0069,0.996
3592,12.62112,0.996
3593,12.62112,0.996
3594,33.81272,0.996
3595,26.1771,0.996
3596,26.98725,1.58
3597,26.98725,0.996
3598,659.5684,0.996
3599,706.60017,0.996
3600,706.60017,0.5
3601,10.711319999999999,0.996
3602,10.711319999999999,1.71
3603,1142.53763,0.996
3604,1142.53763,0.996
3605,833.3313,0.996
3606,833.3313,0.996
3607,833.3313,0.994
3608,341.05762999999996,1.68
3609,341.05762999999996,1.91
3610,40.1632,0.996
3611,40.1632,0.986
3612,27.007240000000003,0.996
3613,27.007240000000003,10.3
3614,383.66987,0.996
3615,383.66987,1.78
3616,692.07199,0.953
3617,692.07199,0.996
3618,15.85484,0.99
3619,3.3561300000000003,0.996
3620,3.3561300000000003,0.996
3621,39.34176,0.996
3622,39.34176,0.996
3623,836.7208400000001,0.996
3624,836.7208400000001,0.996
3625,390.3258,0.996
3626,353.56248999999997,0.996
3627,353.56248999999997,0.996
3628,54.612269999999995,0.996
3629,267.78176,0.996
3630,4.46681,0.996
3631,4.46681,1.02
3632,874.44805,0.996
3633,874.44805,0.995
3634,905.4210699999999,0.815
3635,92.27684,0.996
3636,92.27684,0.996
3637,841.00262,0.996
3638,841.00262,0.994
3639,518.68661,2.69
3640,518.68661,2.73
3641,111.12253,0.996
3642,111.12253,0.996
3643,1037.7354699999999,1.24
3644,1037.7354699999999,1.96
3645,108.47755,0.996
3646,108.47755,0.992
3647,47.27688,0.996
3648,47.27688,0.996
3649,47.27688,0.996
3650,471.45318,1.63
3651,471.45318,1.04
3652,1041.12691,0.996
3653,1041.12691,0.995
3654,787.9078,0.996
3655,787.9078,0.996
3656,787.9078,0.996
3657,885.07165,0.996
3658,885.07165,2.64
3659,107.12295,1.59
3660,107.12295,1.97
3661,107.12295,2.13
3662,64.71115999999999,0.996
3663,64.71115999999999,0.996
3664,16.83465,0.996
3665,16.83465,0.996
3666,16.83465,0.993
3667,66.16371,0.996
3668,66.16371,0.996
3669,66.16371,0.996
3670,84.13835,0.996
3671,84.13835,0.996
3672,84.13835,0.996
3673,4.67002,0.996
3674,4.67002,0.988
3675,903.9722300000001,0.984
3676,903.9722300000001,0.994
3677,80.50338,0.996
3678,80.50338,0.995
3679,46.44917,0.996
3680,46.44917,0.996
3681,984.6410000000001,0.996
3682,984.6410000000001,0.996
3683,40.1632,6.53
3684,33.97766,0.996
3685,75.74025,0.993
3686,461.79424000000006,0.949
3687,81.62246999999999,0.991
3688,81.62246999999999,0.993
3689,246.93046,3.57
3690,246.93046,3.37
3691,23.34795,0.995
3692,760.3059400000001,8.68
3693,760.3059400000001,8.51
3694,3.3561300000000003,0.996
3695,81.62246999999999,3.37
3696,81.62246999999999,5.16
3697,446.34567000000004,3.94
3698,446.34567000000004,9.07
3699,446.34567000000004,4.24
3700,928.71641,5.95
3701,963.5336699999999,2.63
3702,963.5336699999999,2.97
3703,715.39892,7.05
3704,715.39892,7.14
3705,705.52396,8.03
3706,705.52396,9.23
3707,956.0413199999999,10.4
3708,956.0413199999999,7.43
3709,985.47961,0.996
3710,985.47961,0.996
3711,973.75677,1.43
3712,973.75677,0.85
3713,973.75677,1.52
3714,973.75677,0.64
3715,973.75677,0.5
3716,973.75677,0.9
3717,973.75677,0.4
3718,973.75677,0.4
3719,973.75677,1.3
3720,973.75677,0.5
3721,973.75677,0.4
3722,973.75677,0.5
3723,973.75677,0.4
3724,973.75677,0.92
3725,973.75677,0.5
3726,973.75677,0.5
3727,973.75677,0.4
3728,973.75677,0.4
3729,973.75677,0.5
3730,973.75677,0.5
3731,973.75677,0.4
3732,973.75677,0.4
3733,973.75677,0.5
3734,973.75677,0.5
3735,973.75677,0.46
3736,973.75677,1.17
3737,973.75677,0.5
3738,973.75677,0.5
3739,973.75677,0.4
3740,973.75677,0.4
3741,973.75677,0.5
3742,973.75677,0.5
3743,973.75677,0.4
3744,973.75677,0.99
3745,973.75677,0.5
3746,973.75677,0.5
3747,973.75677,1.38
3748,973.75677,1.68
3749,973.75677,0.5
3750,973.75677,0.5
3751,973.75677,0.79
3752,973.75677,0.4
3753,973.75677,0.7
3754,973.75677,0.5
3755,973.75677,0.4
3756,973.75677,1.0
3757,973.75677,0.5
3758,973.75677,0.4
3759,973.75677,0.6
3760,973.75677,0.5
3761,973.75677,0.4
3762,973.75677,0.4
3763,973.75677,0.5
3764,973.75677,0.1
3765,973.75677,0.49
3766,973.75677,0.44
3767,973.75677,0.5
3768,973.75677,0.1
3769,973.75677,0.4
3770,973.75677,0.1
3771,973.75677,0.4
3772,973.75677,0.5
3773,973.75677,0.1
3774,973.75677,0.4
3775,973.75677,0.5
3776,973.75677,0.1
3777,973.75677,0.4
3778,973.75677,0.5
3779,973.75677,0.1
3780,549.7509,0.4
3781,549.7509,0.5
3782,549.7509,0.1
3783,973.75677,0.4
3784,973.75677,0.5
3785,973.75677,0.1
3786,973.75677,0.41
3787,973.75677,0.5
3788,973.75677,0.5
3789,973.75677,1.02
3790,973.75677,0.8
3791,973.75677,0.5
3792,973.75677,0.4
3793,973.75677,0.5
3794,973.75677,0.5
3795,973.75677,0.4
3796,973.75677,0.53
3797,973.75677,0.6
3798,973.75677,0.5
3799,973.75677,0.42
3800,973.75677,0.4
3801,973.75677,0.5
3802,973.75677,0.5
3803,973.75677,0.45
3804,973.75677,0.4
3805,973.75677,0.5
3806,973.75677,0.5
3807,973.75677,0.4
3808,973.75677,0.5
3809,973.75677,0.5
3810,973.75677,0.74
3811,973.75677,0.4
3812,973.75677,0.5
3813,973.75677,0.5
3814,973.75677,2.05
3815,973.75677,0.4
3816,973.75677,0.5
3817,973.75677,0.5
3818,973.75677,0.4
3819,973.75677,0.5
3820,973.75677,0.5
3821,973.75677,5.91
3822,973.75677,0.5
3823,973.75677,0.5
3824,973.75677,1.3
3825,973.75677,0.4
3826,973.75677,0.5
3827,973.75677,0.5
3828,973.75677,3.12
3829,973.75677,4.14
3830,973.75677,0.5
3831,973.75677,0.6
3832,973.75677,0.55
3833,973.75677,0.5
3834,973.75677,0.5
3835,973.75677,0.59
3836,973.75677,0.69
3837,973.75677,0.9
3838,973.75677,0.7
3839,973.75677,0.7
3840,973.75677,0.6
3841,973.75677,0.4
3842,973.75677,1.9
3843,973.75677,0.5
3844,973.75677,0.4
3845,973.75677,0.7
3846,973.75677,0.5
3847,973.75677,0.4
3848,973.75677,0.5
3849,973.75677,0.5
3850,973.75677,0.88
3851,973.75677,0.76
3852,973.75677,0.5
3853,973.75677,0.5
3854,973.75677,0.4
3855,973.75677,0.4
3856,973.75677,0.5
3857,973.75677,0.1
3858,973.75677,1.17
3859,973.75677,0.47
3860,973.75677,0.5
3861,973.75677,0.1
3862,973.75677,1.24
3863,973.75677,1.83
3864,973.75677,0.6
3865,973.75677,0.1
3866,973.75677,1.34
3867,973.75677,0.4
3868,973.75677,0.4
3869,973.75677,0.5
3870,973.75677,0.5
3871,973.75677,0.45
3872,973.75677,0.5
3873,973.75677,0.5
3874,973.75677,0.5
3875,973.75677,0.5
3876,973.75677,0.4
3877,973.75677,0.5
3878,973.75677,0.9
3879,973.75677,0.4
3880,973.75677,0.5
3881,973.75677,0.9
3882,973.75677,0.46
3883,973.75677,0.5
3884,973.75677,0.5
3885,973.75677,0.4
3886,973.75677,0.5
3887,973.75677,1.1
3888,973.75677,0.5
3889,973.75677,0.7
3890,973.75677,0.5
3891,973.75677,0.5
3892,973.75677,0.5
3893,973.75677,0.5
3894,973.75677,0.5
3895,973.75677,0.5
3896,973.75677,0.5
3897,973.75677,0.5
3898,973.75677,0.5
3899,973.75677,0.7
3900,973.75677,0.4
3901,973.75677,0.43
3902,973.75677,0.5
3903,973.75677,0.1
3904,973.75677,1.53
3905,973.75677,0.5
3906,973.75677,0.5
3907,973.75677,0.4
3908,973.75677,0.5
3909,973.75677,0.5
3910,973.75677,1.17
3911,973.75677,1.0
3912,973.75677,0.5
3913,973.75677,1.28
3914,973.75677,1.16
3915,973.75677,0.5
3916,973.75677,0.1
3917,973.75677,0.5
3918,973.75677,0.5
3919,973.75677,0.5
3920,973.75677,0.7
3921,75.85644,2.43
3922,75.85644,0.996
3923,75.85644,7.37
3924,75.85644,4.91
3925,75.85644,3.79
3926,75.85644,0.996
3927,75.85644,0.996
3928,75.85644,0.993
3929,75.85644,0.996
3930,659.5684,5.65
3931,659.5684,0.99
3932,659.5684,0.992
3933,659.5684,0.992
3934,659.5684,7.48
3935,973.75677,0.4
3936,638.46213,3.95
3937,638.46213,4.21
3938,638.46213,4.09
3939,973.75677,0.42
3940,973.75677,0.48
3941,973.75677,0.5
3942,973.75677,0.1
3943,973.75677,0.4
3944,973.75677,0.5
3945,973.75677,0.1
3946,973.75677,0.4
3947,973.75677,0.4
3948,973.75677,0.5
3949,973.75677,0.5
3950,973.75677,1.01
3951,973.75677,0.5
3952,973.75677,0.5
3953,973.75677,1.38
3954,973.75677,1.58
3955,973.75677,1.41
3956,47.52197,0.5
3957,47.52197,0.6629999999999999
3958,106.93131000000001,0.5
3959,106.93131000000001,0.1
3960,106.93131000000001,1.0
3961,106.93131000000001,0.1
3962,973.75677,0.4
3963,973.75677,0.96
3964,973.75677,0.08
3965,973.75677,0.4
3966,973.75677,0.59
3967,973.75677,0.9
3968,973.75677,0.5
3969,973.75677,0.5
3970,973.75677,0.5
3971,973.75677,0.6
3972,973.75677,0.5
3973,973.75677,0.5
3974,973.75677,0.5
3975,973.75677,0.6
3976,973.75677,0.5
3977,973.75677,0.8
3978,973.75677,0.73
3979,973.75677,1.18
3980,973.75677,0.45
3981,973.75677,0.58
3982,286.29522000000003,0.996
3983,885.07165,0.996
3984,1025.06908,11.5
3985,1025.06908,11.4
3986,49.50797,0.996
3987,9.83855,0.996
3988,51.3223,0.996
3989,13.561860000000001,0.996
3990,22.52182,0.993
3991,13.561860000000001,0.992
3992,106.35171000000001,0.996
3993,84.63989000000001,0.987
3994,15.85484,0.98
3995,41.14837,1.15
3996,165.63923,0.996
3997,84.63989000000001,0.996
3998,638.46213,1.87
3999,638.46213,6.92
4000,638.46213,9.79
4001,638.46213,3.07
4002,781.6741,8.66
4003,638.46213,0.922
4004,638.46213,0.996
4005,638.46213,2.14
4006,114.57014,0.996
4007,114.57014,0.996
4008,114.57014,0.996
4009,114.57014,1.88
4010,114.57014,2.15
4011,114.57014,2.47
4012,114.57014,0.994
4013,143.85425,0.996
4014,833.3313,0.996
4015,833.3313,0.993
4016,833.3313,0.996
4017,724.22654,0.996
4018,787.9078,0.994
4019,910.8375599999999,5.66
4020,592.75702,0.991
4021,617.5987200000001,0.996
4022,106.35171000000001,0.992
4023,106.35171000000001,0.996
4024,14.02181,0.995
4025,807.64932,2.01
4026,807.64932,0.058
4027,807.64932,0.06
4028,538.29216,0.458
4029,538.29216,0.374
4030,538.29216,0.436
4031,538.29216,0.772
4032,538.29216,2.66
4033,538.29216,3.76
4034,538.29216,0.496
4035,31.51571,3.17
4036,31.51571,0.9
4037,1229.52316,8.04
4038,1229.52316,6.65
4039,1229.52316,8.4
4040,1229.52316,8.61
4041,1229.52316,8.13
4042,31.51571,4.59
4043,678.9576900000001,3.98
4044,678.9576900000001,4.04
4045,678.9576900000001,3.88
4046,678.9576900000001,3.96
4047,678.9576900000001,3.96
4048,678.9576900000001,3.8
4049,104.51973000000001,1.84
4050,104.51973000000001,1.56
4051,104.51973000000001,0.713
4052,104.51973000000001,1.28
4053,104.51973000000001,0.187
4054,104.51973000000001,2.77
4055,104.51973000000001,1.68
4056,104.51973000000001,1.12
4057,104.51973000000001,0.17600000000000002
4058,31.51571,11.9
4059,31.51571,0.9
4060,31.51571,0.9
4061,31.51571,0.9
4062,31.51571,0.9
4063,789.01725,0.196
4064,789.01725,8.4
4065,789.01725,8.88
4066,789.01725,8.61
4067,789.01725,10.9
4068,789.01725,8.72
4069,789.01725,7.3
4070,789.01725,7.1
4071,789.01725,7.32
4072,789.01725,5.89
4073,789.01725,6.82
4074,789.01725,5.17
4075,789.01725,4.42
4076,789.01725,4.78
4077,789.01725,5.13
4078,789.01725,5.53
4079,789.01725,6.53
4080,789.01725,6.05
4081,789.01725,6.88
4082,789.01725,7.13
4083,789.01725,1.47
4084,789.01725,2.79
4085,789.01725,5.63
4086,789.01725,5.99
4087,789.01725,6.06
4088,789.01725,6.64
4089,789.01725,6.67
4090,789.01725,5.99
4091,789.01725,5.38
4092,789.01725,5.27
4093,789.01725,4.71
4094,789.01725,4.83
4095,789.01725,5.38
4096,789.01725,6.26
4097,789.01725,6.55
4098,789.01725,6.35
4099,789.01725,6.74
4100,892.82658,0.188
4101,892.82658,1.14
4102,892.82658,0.504
4103,892.82658,2.9
4104,892.82658,0.9
4105,892.82658,0.5429999999999999
4106,892.82658,0.195
4107,892.82658,0.193
4108,892.82658,0.196
4109,892.82658,1.0
4110,892.82658,0.185
4111,892.82658,0.189
4112,892.82658,0.193
4113,892.82658,0.196
4114,892.82658,1.73
4115,892.82658,0.5329999999999999
4116,892.82658,0.9
4117,892.82658,0.189
4118,892.82658,0.185
4119,892.82658,0.9
4120,892.82658,0.9
4121,892.82658,0.9
4122,949.32702,0.192
4123,949.32702,0.196
4124,949.32702,0.223
4125,949.32702,0.525
4126,949.32702,1.32
4127,949.32702,0.191
4128,104.51973000000001,2.57
4129,104.51973000000001,1.93
4130,104.51973000000001,1.1
4131,104.51973000000001,0.251
4132,104.51973000000001,1.95
4133,104.51973000000001,2.08
4134,104.51973000000001,1.39
4135,104.51973000000001,0.196
4136,104.51973000000001,1.55
4137,104.51973000000001,0.196
4138,949.32702,6.47
4139,949.32702,5.98
4140,949.32702,6.96
4141,949.32702,7.56
4142,725.25136,0.193
4143,725.25136,0.196
4144,725.25136,0.19
4145,725.25136,0.196
4146,725.25136,0.191
4147,725.25136,0.195
4148,725.25136,0.196
4149,725.25136,0.196
4150,725.25136,0.196
4151,725.25136,0.196
4152,1130.57409,4.24
4153,1130.57409,4.64
4154,1130.57409,4.45
4155,1130.57409,4.42
4156,1130.57409,4.42
4157,1130.57409,4.62
4158,1130.57409,4.72
4159,1130.57409,4.53
4160,1130.57409,4.5
4161,1130.57409,4.8
4162,1260.54412,5.99
4163,1260.54412,6.72
4164,1369.6580199999999,0.196
4165,1369.6580199999999,0.626
4166,1365.13746,3.84
4167,1365.13746,3.55
4168,809.22275,8.04
4169,809.22275,7.33
4170,1036.4416199999998,8.32
4171,1036.4416199999998,8.73
4172,1633.88079,9.83
4173,1633.88079,8.74
4174,1657.2269,5.96
4175,1657.2269,6.81
4176,31.51571,9.8
4177,598.93358,0.452
4178,598.93358,0.126
4179,652.99369,0.496
4180,652.99369,0.196
4181,652.99369,0.196
4182,396.47193,0.196
4183,396.47193,8.88
4184,396.47193,0.995
4185,396.47193,0.396
4186,396.47193,3.34
4187,396.47193,6.99
4188,396.47193,0.179
4189,507.53955,4.73
4190,507.53955,0.196
4191,958.96052,1.28
4192,835.21595,1.1
4193,835.21595,0.9
4194,835.21595,0.196
4195,697.5017,7.78
4196,697.5017,5.46
4197,697.5017,6.05
4198,697.5017,10.8
4199,697.5017,9.02
4200,697.5017,7.09
4201,697.5017,6.27
4202,535.3584900000001,4.8
4203,370.90067,5.4
4204,535.3584900000001,10.4
4205,669.34983,10.5
4206,693.85676,3.03
4207,897.5667599999999,5.99
4208,259.76561,0.606
4209,367.65313,0.196
4210,367.65313,0.196
4211,367.65313,4.77
4212,367.65313,4.88
4213,367.65313,0.376
4214,367.65313,0.195
4215,367.65313,0.196
4216,259.76561,2.15
4217,1428.5665800000002,0.6559999999999999
4218,294.81324,4.23
4219,720.08852,10.6
4220,130.7738,0.636
4221,584.53227,1.29
4222,929.0503199999999,11.5
4223,358.44259,0.196
4224,568.36533,11.8
4225,731.7787400000001,6.28
4226,337.83737,0.5760000000000001
4227,363.07665,1.95
4228,363.07665,6.36
4229,363.07665,6.3
4230,753.9839400000001,10.3
4231,39.15755,1.01
4232,145.863,2.59
4233,601.1839,0.196
4234,394.92362,0.416
4235,356.20662999999996,1.46
4236,356.87742000000003,4.55
4237,53.1872,2.44
4238,53.1872,1.57
4239,549.64901,0.685
4240,392.97426,0.196
4241,427.10792000000004,0.196
4242,759.39305,7.79
4243,529.9110400000001,7.07
4244,364.4607,3.5
4245,719.14107,1.03
4246,529.9110400000001,0.986
4247,121.58332,5.15
4248,840.6642,8.84
4249,328.14072999999996,6.12
4250,670.11,0.196
4251,325.72575,2.59
4252,585.49788,4.56
4253,602.43259,8.43
4254,315.65008,0.196
4255,262.27248,5.04
4256,1009.22915,6.1
4257,952.6845699999999,0.506
4258,815.02543,0.196
4259,564.1437,1.03
4260,601.1839,0.645
4261,633.89505,1.67
4262,357.20423,8.26
4263,1352.99915,0.188
4264,1293.1463199999998,5.2
4265,1293.1463199999998,6.97
4266,1293.1463199999998,6.71
4267,1293.1463199999998,5.54
4268,1293.1463199999998,0.586
4269,1293.1463199999998,0.196
4270,1293.1463199999998,0.196
4271,1293.1463199999998,4.8
4272,1293.1463199999998,0.196
4273,1293.1463199999998,10.6
4274,1496.42639,9.08
4275,1720.0632600000001,0.196
4276,1496.42639,10.7
4277,1330.08723,11.1
4278,1330.08723,10.6
4279,1330.08723,9.8
4280,1330.08723,10.1
4281,1330.08723,7.7
4282,1293.1463199999998,10.6
4283,1293.1463199999998,10.9
4284,1293.1463199999998,11.0
4285,1293.1463199999998,10.8
4286,1293.1463199999998,10.4
4287,1293.1463199999998,0.196
4288,1293.1463199999998,0.196
4289,1293.1463199999998,0.196
4290,1293.1463199999998,0.196
4291,1293.1463199999998,0.196
4292,949.17386,6.3
4293,1440.89046,4.97
4294,387.62327999999997,0.8959999999999999
4295,1297.1069400000001,0.196
4296,1297.1069400000001,0.196
4297,1525.00386,7.65
4298,737.8417,2.22
4299,1869.3347,9.6
4300,1432.0593800000001,9.91
4301,535.6761700000001,4.43
4302,535.6761700000001,4.8
4303,601.21638,3.97
4304,601.21638,4.04
4305,601.21638,3.95
4306,1021.23365,0.196
4307,1021.23365,0.196
4308,414.81877000000003,3.88
4309,1021.23365,1.97
4310,556.78598,4.94
4311,556.78598,4.79
4312,679.3979,7.03
4313,679.3979,7.77
4314,1586.3169599999999,1.68
4315,1586.3169599999999,2.06
4316,1012.9142099999999,10.9
4317,1367.8203,0.196
4318,1150.11385,0.196
4319,1321.67938,0.196
4320,1321.67938,0.193
4321,683.48537,0.196
4322,683.48537,0.196
4323,1161.0675800000001,8.92
4324,804.85172,4.08
4325,804.85172,5.36
4326,918.6175900000001,11.6
4327,1497.97025,11.9
4328,1551.1154199999999,10.9
4329,1398.48799,0.236
4330,1576.4555,0.196
4331,1471.0200300000001,0.196
4332,1283.0185099999999,7.34
4333,1283.0185099999999,6.76
4334,1224.54012,0.196
4335,915.4341699999999,0.196
4336,1366.3210800000002,9.93
4337,356.60884,0.196
4338,356.60884,5.96
4339,36.402840000000005,0.196
4340,36.402840000000005,0.196
4341,0.0,0.192
4342,0.0,0.189
4343,1481.90723,9.3
4344,1330.08723,9.9
4345,1330.08723,9.5
4346,1496.42639,11.9
4347,1206.4579199999998,5.4
4348,1496.42639,6.38
4349,1496.42639,3.2
4350,1330.08723,11.7
4351,1481.90723,5.9
4352,1481.90723,5.7
4353,817.0489,8.91
4354,277.99817,8.38
4355,183.65243,0.196
4356,1449.6072900000001,6.78
4357,1449.6072900000001,7.6
4358,1294.01255,0.196
4359,1294.01255,0.196
4360,50.754059999999996,0.196
4361,962.53946,8.67
4362,1951.76343,0.195
4363,1951.76343,0.196
4364,1520.23075,0.903
4365,1520.23075,0.6759999999999999
4366,397.59033999999997,0.196
4367,1496.42639,8.1
4368,1496.42639,8.0
4369,1496.42639,7.6
4370,1496.42639,6.8
4371,1496.42639,8.0
4372,1496.42639,9.6
4373,333.19608,10.6
4374,333.19608,10.8
4375,333.19608,10.5
4376,251.95437,11.2
4377,1497.97025,9.26
4378,1497.97025,9.58
4379,338.42405,0.196
4380,1496.42639,7.1
4381,1496.42639,10.4
4382,1496.42639,9.6
4383,1496.42639,10.2
4384,1496.42639,9.3
4385,1496.42639,10.8
4386,1496.42639,8.9
4387,1496.42639,10.5
4388,1496.42639,10.6
4389,1496.42639,10.8
4390,1330.08723,11.4
4391,0.08189,0.196
4392,187.56106,0.196
4393,187.56106,0.196
4394,187.56106,0.194
4395,187.56106,0.196
